,MSSubClass,MSZoning,LotArea,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Foundation,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SaleCondition,SalePrice
843,90,3,8.987196820661973,1,8,3,5,4,46,46,8,2,1,0,0,1800,1800,4,7.495541943884256,0,0,0,1,10,4,1,0,27.0,0,0,0,0,0,0,0,0,0,3,11.856515169360305
844,50,1,9.446597562435775,0,4,1,5,8,93,58,2,1,2,0,0,876,876,3,6.775366090936392,540,0,0,1,7,4,4,2,59.0,1,3,720,418,0,194,0,0,0,3,11.94405831982697
845,85,3,9.719985298994011,4,6,0,5,5,32,26,6,2,4,1390,0,0,1390,2,7.438971592395862,0,0,1,1,6,1,3,3,32.0,3,2,611,0,0,0,0,0,0,3,
846,60,3,9.139595967450425,0,10,5,7,5,16,16,6,4,1,513,0,227,740,4,6.913737350659685,769,0,1,2,7,4,3,4,16.0,1,2,425,234,72,192,0,0,0,3,
847,20,3,9.650078074026442,4,14,3,5,6,37,37,6,2,3,460,0,404,864,4,6.761572768804055,0,0,1,1,5,4,2,4,37.0,1,1,338,0,0,0,0,0,0,3,
848,50,3,10.727662995502477,0,17,1,6,8,100,11,2,1,1,0,0,907,907,2,7.175489713624222,1051,0,0,1,10,4,4,2,100.0,1,2,360,486,40,0,0,175,0,3,12.388394202324129
849,80,3,9.169518377455928,2,11,4,6,7,31,13,7,2,1,0,0,528,528,4,6.9975959829819265,761,0,0,1,7,4,3,4,31.0,2,2,512,113,100,0,0,0,0,3,12.138863895836725
850,120,1,8.39728289474368,0,14,3,6,5,4,4,10,4,3,659,0,189,848,4,6.742880635791903,0,0,1,2,3,4,1,4,4.0,3,2,420,140,0,0,0,0,0,3,11.786762130599957
851,120,3,8.069655306886165,0,15,3,8,5,3,3,10,4,4,0,0,1273,1273,4,7.283448228756631,0,0,0,2,7,4,3,4,3.0,3,2,400,143,20,0,0,0,0,3,12.2783933071098
852,75,3,8.871785969150645,0,16,2,7,5,66,57,4,2,1,364,0,554,918,3,6.822197390620491,728,0,0,1,7,4,4,2,66.0,1,1,240,0,0,0,0,126,0,3,12.007621706806335
853,80,3,9.400547423044127,1,8,4,6,6,45,45,4,2,4,564,0,563,1127,2,7.275864600546533,0,0,0,1,7,4,2,4,45.0,2,2,645,180,0,0,0,0,0,3,
854,20,3,9.793672686528922,0,6,3,5,4,51,32,2,2,2,306,1085,372,1763,2,7.483806687665835,0,0,1,1,6,4,4,4,51.0,1,2,454,0,418,0,0,312,0,0,
855,20,3,8.83884181343129,1,6,3,5,8,48,0,6,2,1,659,0,381,1040,4,6.946975992135418,0,0,1,1,6,4,1,2,48.0,1,1,260,0,104,0,0,0,0,3,11.751942365440728
856,80,3,9.302919553269277,0,14,4,6,6,30,30,7,2,4,505,435,0,940,2,6.933423025730715,0,0,1,1,5,4,1,2,27.0,1,2,576,0,0,34,0,0,0,3,11.898187865760873
857,60,3,9.002701007197938,0,13,5,6,5,15,14,6,4,1,0,0,702,702,3,6.553933404025811,779,0,0,1,6,4,3,4,15.0,3,2,343,0,36,0,0,0,0,3,12.066810578196666
858,20,3,9.249561085129464,0,12,3,7,5,33,33,6,2,1,0,0,1090,1090,2,7.222566018822171,0,0,0,1,6,4,3,4,33.0,2,2,479,0,0,0,0,0,0,2,11.931635799828413
859,60,3,9.308283446306147,1,12,5,6,7,38,22,6,2,2,619,0,435,1054,2,7.321188556739478,1142,0,1,2,9,4,4,4,38.0,1,2,619,0,65,0,0,222,0,3,
860,50,3,8.941414628006845,1,16,1,7,8,89,9,2,1,1,0,0,912,912,3,6.815639990074331,514,0,0,2,7,4,4,2,82.0,1,1,216,0,240,0,0,0,0,3,12.154516158615772
861,190,3,9.360913230455557,0,6,3,5,4,45,45,7,4,2,841,0,198,1039,4,6.946013991099227,0,0,1,1,6,4,1,4,45.0,1,2,504,0,0,0,0,0,0,3,
862,20,3,9.176990392294629,1,10,3,6,5,26,25,6,4,1,338,0,702,1040,2,7.00033446027523,0,0,0,1,6,4,1,4,24.0,1,2,480,0,0,0,0,0,0,3,
863,20,3,8.97853441008332,0,8,3,5,5,50,50,8,2,1,1148,0,0,1148,2,7.045776576879511,0,0,1,1,6,4,1,4,50.0,1,1,672,0,0,0,0,0,0,3,11.794337924408413
864,20,4,9.064157861798101,0,18,3,7,5,1,0,10,4,1,0,0,1372,1372,4,7.22402480828583,0,0,0,2,6,4,1,4,0.0,3,2,529,0,140,0,0,0,0,4,12.431533509799543
865,20,3,9.07680897935166,0,8,3,5,6,39,39,4,2,1,828,0,174,1002,2,6.90975328164481,0,0,1,1,5,4,1,2,36.0,1,2,902,0,0,0,0,0,0,3,11.908340237224891
866,20,3,9.273878392780171,0,19,3,8,5,1,0,10,4,3,0,0,1638,1638,4,7.406103381237015,0,0,0,2,6,4,4,4,0.0,2,3,870,192,80,0,0,0,0,4,12.424806488355683
867,20,3,8.84937050375457,1,6,3,4,5,46,46,10,2,1,932,0,108,1040,2,7.02108396428914,0,0,1,0,5,4,1,4,46.0,2,2,544,168,0,0,0,0,0,3,
868,60,3,9.599811590329997,1,13,5,5,6,58,56,7,0,0,0,0,0,0,3,7.344072850573066,720,53,0,1,7,4,3,4,27.0,1,2,672,120,144,0,0,0,0,3,
869,60,3,9.204121072162266,0,10,5,7,5,17,16,4,4,1,750,0,300,1050,4,6.967909201801884,887,0,1,2,8,4,3,4,17.0,3,2,574,156,90,0,0,0,0,3,12.371587084007746
870,20,3,8.794824928014517,0,8,3,5,5,47,47,4,2,1,0,0,894,894,3,6.795705775173514,0,0,0,1,5,4,1,2,47.0,1,1,308,0,0,0,0,0,0,3,11.603679828238693
871,60,3,9.07680897935166,0,14,5,6,5,12,12,10,4,1,505,0,299,804,4,6.6895992691789665,878,0,0,2,7,4,1,4,12.0,2,2,523,0,77,0,0,0,0,3,12.20856952572876
872,20,3,9.092907275084087,1,8,3,5,7,55,12,3,3,3,0,0,105,105,3,6.813444599510896,0,0,0,2,5,4,1,4,55.0,1,2,414,196,0,150,0,0,0,3,
873,40,3,9.404590499635411,0,8,3,5,7,60,59,6,2,1,375,0,457,832,3,6.943122422819428,0,232,0,1,6,4,4,4,60.0,1,1,288,0,28,0,0,0,0,3,11.79810440720389
874,50,1,8.651724084373843,0,4,1,5,6,68,59,2,2,1,0,0,676,676,4,6.516193076042964,455,0,0,1,5,4,1,2,68.0,1,1,200,26,0,0,0,0,0,0,11.104957226643945
875,60,4,9.104979856318357,0,18,5,8,5,0,0,9,4,3,64,0,1120,1184,4,7.076653815443951,1426,0,0,3,11,4,4,5,0.0,3,2,550,208,364,0,0,0,0,4,
876,20,3,10.138006161871843,0,9,3,4,5,44,44,6,4,4,633,0,431,1064,3,6.946975992135418,0,0,1,1,5,4,1,4,44.0,1,2,648,0,0,0,0,0,0,3,11.792449349720545
877,60,3,9.086363192156472,0,21,5,9,5,5,4,10,4,1,1170,0,292,1462,4,7.2875606403097235,762,0,1,3,10,4,4,4,5.0,3,3,738,184,0,0,0,0,0,3,12.765688433465597
878,85,3,9.374328222081633,0,6,0,5,7,49,15,6,2,3,899,0,210,1109,2,7.051855622955894,0,0,1,2,6,1,1,2,23.0,1,2,576,192,0,0,0,0,0,3,11.904967552746252
879,20,3,8.85366542803745,4,14,3,5,8,31,4,10,2,1,646,0,218,864,4,6.761572768804055,0,0,1,1,6,4,1,4,31.0,1,1,336,0,0,0,0,0,0,3,11.824079893607152
880,20,3,8.857088135314953,0,5,3,5,5,2,1,10,4,1,980,0,110,1090,3,6.993932975223189,0,0,1,1,5,4,1,4,2.0,3,2,450,0,49,0,0,0,0,3,11.964001084330445
881,50,3,9.52937575208596,4,19,1,7,5,17,16,6,2,2,902,0,254,1156,4,7.079184394609668,530,0,0,2,7,4,3,4,17.0,2,2,400,168,36,0,0,0,0,3,12.141534124392603
882,60,3,9.173261363734762,1,13,5,6,5,17,16,10,4,1,0,0,808,808,3,6.694562058521095,785,0,0,1,7,4,3,5,16.0,2,2,389,342,40,0,0,0,0,3,
883,75,3,8.73294952429643,0,7,2,4,5,94,56,2,4,1,0,0,795,795,2,6.860663671448287,795,481,1,1,10,4,1,2,9.0,1,1,440,0,188,0,0,0,0,3,
884,20,3,8.874867635688053,0,8,3,5,5,42,42,6,2,1,432,0,460,892,2,6.79346613258001,0,0,0,1,5,4,1,4,42.0,2,1,288,0,0,0,0,0,0,3,
885,120,4,8.540714386457584,4,18,3,9,5,9,8,4,4,3,1238,0,460,1698,4,7.443663683115591,0,0,1,2,5,4,3,4,9.0,3,2,506,97,65,0,0,0,0,0,12.703509032177148
886,90,3,9.035153304082828,1,8,3,5,5,47,1,4,2,1,528,0,1098,1626,4,7.445417556701687,0,0,0,1,8,4,1,4,1.0,3,2,588,272,54,0,0,0,0,2,11.884489021402711
887,50,3,9.709052927858371,0,5,1,5,7,53,53,4,4,1,0,0,816,816,2,6.77078942390898,521,0,0,1,8,4,1,4,53.0,1,1,300,121,0,0,0,265,0,3,11.816726919301892
888,20,3,9.671870704017296,0,8,3,8,6,37,37,2,4,4,351,823,1043,2217,4,7.7039102096163115,0,0,1,2,8,4,3,4,37.0,1,2,621,81,207,0,0,224,0,3,12.498742259492994
889,20,3,9.405907155520158,0,8,3,6,4,56,56,2,2,1,1024,0,481,1505,4,7.316548177182976,0,0,1,1,6,4,3,4,56.0,2,2,505,0,0,0,162,0,0,3,11.915051671812877
890,50,3,8.99516499031115,1,8,1,5,7,58,1,4,2,2,0,0,672,672,4,6.51025834052315,252,0,0,1,6,4,0,2,4.0,1,2,576,0,0,0,0,0,0,3,11.719126295554126
891,60,3,9.322239464473592,0,6,5,6,5,31,31,6,2,1,226,500,192,918,3,6.822197390620491,765,0,0,1,7,4,3,4,31.0,2,2,440,243,0,0,0,0,0,3,
892,20,3,9.037652264150466,0,6,3,6,8,43,3,6,2,1,663,0,396,1059,2,6.97354301952014,0,0,0,1,6,4,1,4,43.0,2,1,264,192,0,0,0,0,0,3,11.947949375319936
893,20,3,9.494315582496638,0,6,3,5,5,54,54,2,4,2,1064,0,319,1383,2,7.232010331664759,0,0,1,1,6,4,4,4,54.0,1,1,354,511,116,0,0,0,0,3,12.013700752882718
894,90,3,8.85623355614316,0,10,3,5,5,30,30,7,0,0,0,0,0,0,2,7.336285660021297,0,0,0,1,8,4,1,4,30.0,1,2,400,0,0,0,0,0,0,1,11.685684782260491
895,60,3,8.861633597686627,0,8,5,6,5,45,45,6,2,1,400,0,380,780,2,6.890609120147166,813,0,1,1,8,4,3,4,45.0,2,2,483,0,50,0,0,0,0,3,11.84939770159144
896,30,1,9.078521797355334,0,0,3,4,6,70,56,2,1,1,285,0,666,951,4,6.85751406254539,0,0,0,1,6,4,1,2,70.0,1,1,327,0,28,0,0,0,0,0,11.575900264131617
897,90,3,8.85623355614316,0,10,5,5,5,30,30,7,0,0,0,0,0,0,2,7.02108396428914,1120,0,0,1,12,4,1,2,30.0,1,2,528,154,0,0,0,0,0,1,11.870271183889114
898,20,3,9.466454374960302,0,21,3,9,5,1,0,10,4,4,2188,0,142,2330,4,7.768110378525988,0,0,1,3,11,4,4,4,1.0,3,3,820,0,67,0,0,0,0,4,13.323926946863102
899,20,3,8.852664927703866,0,6,3,5,7,45,12,6,2,1,465,0,447,912,2,7.119635638017636,0,0,0,1,6,4,3,4,45.0,1,1,288,0,0,0,0,0,0,3,11.813030057420567
900,20,3,8.901094121608562,0,8,3,4,6,36,36,6,2,1,322,0,536,858,2,6.754604099487962,0,0,0,1,4,4,1,2,28.0,1,1,684,0,0,0,0,0,0,3,11.608235644774552
901,20,3,9.072456664612796,0,8,3,5,7,52,9,4,2,2,860,0,132,992,2,7.174724309836376,0,0,1,1,5,4,1,2,41.0,1,1,756,0,0,0,0,0,0,3,11.938193200374572
902,60,3,8.971448463693834,0,13,5,7,5,3,3,10,4,1,0,0,783,783,4,6.693323668269949,702,0,0,2,8,4,4,4,3.0,3,2,393,0,75,0,0,0,0,3,12.100712129872347
903,20,3,9.606361021256347,4,13,3,7,5,0,0,10,4,1,0,0,1670,1670,4,7.4205789054108005,0,0,0,2,7,4,4,4,0.0,2,3,690,144,60,0,0,0,0,4,12.388394202324129
904,20,3,8.727940222393896,0,6,3,5,6,40,40,6,2,1,599,0,277,876,2,6.804614520062624,0,0,0,1,6,4,1,4,40.0,1,1,288,0,0,0,0,0,0,3,11.740061037553975
905,20,3,9.20230820027892,0,8,3,5,5,56,56,6,2,1,354,290,412,1056,2,6.968850378341948,0,0,1,1,6,4,1,4,56.0,2,1,280,0,0,164,0,0,0,3,11.759785542901755
906,20,3,9.510519035757246,1,18,3,8,5,1,1,10,4,1,63,0,1560,1623,4,7.400009517162692,0,0,1,2,8,4,4,4,1.0,2,3,865,0,60,0,0,0,0,3,
907,50,3,9.350102314351341,0,16,1,7,7,70,19,8,2,1,223,0,794,1017,3,6.927557906278317,1037,0,0,2,6,4,4,4,70.0,3,1,180,0,0,0,0,322,0,3,12.429216196844383
908,20,3,9.092119740588751,0,9,3,5,5,23,23,6,2,3,301,324,239,864,2,6.804614520062624,0,0,1,1,5,4,1,4,23.0,1,2,484,164,0,0,0,0,0,3,11.782952602183288
909,60,3,9.44057869576626,0,13,5,6,5,4,4,10,4,1,0,0,742,742,4,6.60934924316738,742,0,0,2,8,4,4,4,4.0,3,2,390,36,24,0,0,0,0,3,12.066810578196666
910,90,3,9.358760377094455,1,8,5,5,5,50,50,4,2,1,443,0,662,1105,2,7.007600613951853,1169,0,0,1,12,4,1,2,50.0,1,2,480,0,0,0,0,0,0,3,11.946654038351252
911,20,3,9.136263168579868,4,14,3,5,7,32,20,6,2,3,196,0,1072,1268,2,7.145196134997171,0,0,0,2,5,4,1,2,31.0,1,1,252,173,0,0,0,0,0,3,11.874090314181814
912,30,1,8.719317375506371,0,3,3,5,7,81,56,4,1,1,489,0,279,768,2,6.922643891475888,0,0,0,1,6,3,1,2,81.0,1,1,450,0,0,112,0,120,0,0,
913,90,2,8.743531633626967,0,16,5,5,6,58,57,4,2,1,284,0,717,1001,2,6.90875477931522,1001,0,0,1,8,4,1,1,58.0,1,3,871,0,0,0,0,0,0,3,11.884489021402711
914,160,4,8.006367567650246,0,18,5,6,5,0,0,10,4,3,294,0,318,612,4,6.416732282512326,612,0,0,2,4,4,1,2,0.0,2,2,528,0,234,0,0,0,0,4,12.065274916913605
915,160,1,7.601402334583733,0,1,5,4,5,37,37,9,2,1,0,0,546,546,1,6.302618975744905,546,0,0,1,6,4,1,4,37.0,1,1,286,0,0,0,0,0,0,3,11.225243392518447
916,20,0,9.104979856318357,0,0,3,2,3,57,56,0,2,3,50,0,430,480,2,6.173786103901937,0,0,1,1,4,4,1,2,48.0,1,1,308,0,0,0,0,0,0,0,10.47194980911048
917,20,3,9.749170192151771,0,5,3,4,6,53,53,10,2,1,1059,0,75,1134,4,7.113956109566034,0,0,0,1,6,4,1,4,53.0,2,1,284,0,0,0,0,0,0,3,
918,60,3,9.482274087459825,1,10,5,7,5,16,16,6,4,2,48,634,422,1104,4,6.815639990074331,1215,0,1,2,8,4,3,4,16.0,2,3,833,72,192,224,0,0,0,3,12.380025952653611
919,20,3,9.308283446306147,1,8,3,6,8,50,6,4,2,1,528,411,245,1184,4,7.254177846456518,0,0,1,1,6,3,3,4,18.0,1,2,601,0,51,0,0,190,0,3,12.081076155355488
920,60,3,9.043340831280013,0,10,5,6,5,13,13,6,4,1,814,0,114,928,4,6.841615476477592,785,0,0,2,7,4,1,4,13.0,2,2,471,300,87,0,0,0,0,3,
921,90,3,9.079889942592118,0,5,1,5,7,108,5,4,2,1,1084,0,188,1272,3,7.148345743900068,928,0,2,1,9,4,1,0,28.0,0,0,0,0,70,0,0,0,0,3,11.890676734510876
922,20,3,9.233763886919771,0,13,3,6,5,1,0,10,4,1,28,0,1288,1316,4,7.182352111885263,0,0,0,2,6,4,4,4,1.0,3,2,397,100,0,0,23,0,0,4,12.043494890772815
923,120,3,8.988695696785708,0,10,3,6,5,15,14,7,4,1,165,841,598,1604,4,7.388327859577107,0,0,1,2,5,4,2,4,15.0,2,2,533,0,69,0,0,0,0,3,12.170445467887022
924,20,3,9.234056898593499,0,12,3,6,6,26,26,7,2,1,625,1061,0,1686,2,7.430114138561801,0,0,1,1,7,4,3,4,26.0,1,2,612,384,131,0,0,0,0,3,12.24288661865289
925,20,3,9.655731072956666,1,12,3,5,6,31,31,10,4,3,767,93,266,1126,2,7.026426808699636,0,0,0,3,6,4,1,4,31.0,2,2,540,180,0,0,0,0,0,0,12.072541252905651
926,60,3,9.392578591964389,0,21,5,8,5,4,3,10,4,1,0,0,1181,1181,4,7.1180162044653335,1140,0,0,3,10,4,4,5,4.0,3,3,656,104,100,0,0,0,0,3,12.560244459250788
927,60,3,9.20029003612268,0,12,5,7,5,40,40,4,2,1,552,0,280,832,3,7.001245622069476,880,0,0,1,9,4,4,4,40.0,2,2,486,0,43,0,0,0,0,3,12.078239274020289
928,20,3,9.37906997525067,0,14,3,8,5,8,8,10,4,3,0,0,1753,1753,4,7.488852955733459,0,0,0,3,7,4,3,4,8.0,2,2,522,202,151,0,0,0,0,3,12.373703486914124
929,60,3,9.473166068429098,1,13,5,7,5,9,9,6,4,1,0,0,964,964,3,6.900730664045173,1243,0,0,2,8,4,3,5,9.0,3,2,642,0,0,0,0,0,0,3,12.310432660854417
930,20,3,9.09661160664784,0,19,3,8,5,2,2,10,4,3,16,0,1450,1466,4,7.290292882446597,0,0,0,2,7,4,1,4,2.0,3,3,610,100,18,0,0,0,0,3,
931,20,3,9.116029692504942,0,8,3,5,6,44,44,10,2,1,338,466,121,925,4,6.829793737512425,0,0,0,1,5,4,1,2,44.0,1,1,429,0,0,0,0,0,0,3,11.67419361256635
932,20,3,9.364776725280601,1,18,3,9,5,1,1,10,4,1,0,0,1905,1905,4,7.552237287560802,0,0,0,3,8,4,4,4,1.0,3,3,788,0,191,0,0,0,0,3,12.676076274775909
933,20,3,9.046290859969677,2,14,3,7,5,5,5,10,4,3,20,0,1480,1500,4,7.313220387090301,0,0,0,2,6,4,1,4,5.0,2,2,570,192,36,0,0,0,0,3,12.154779351142624
934,20,3,10.22738100695048,0,8,3,7,7,48,1,2,2,4,425,0,160,585,4,7.634820677745543,0,0,1,2,9,4,4,4,48.0,2,2,505,0,0,0,0,0,0,3,12.396693005138824
935,30,3,8.669914278433902,0,3,3,4,5,80,53,4,4,2,0,0,600,600,3,6.616065185132817,0,0,0,1,5,4,1,2,53.0,1,2,528,0,0,32,0,0,0,3,11.288531131754366
936,20,3,9.218606116393214,0,10,3,7,5,6,6,10,4,1,833,0,343,1176,4,7.090076835776092,0,0,1,2,5,4,1,4,6.0,2,2,555,0,41,0,0,0,0,3,12.127570417375216
937,60,3,9.177300517897983,0,18,5,7,5,4,4,10,4,2,341,0,772,1113,4,7.014814351275545,858,0,0,2,8,4,4,4,4.0,2,2,689,0,48,0,0,0,0,3,12.441144767709657
938,60,3,9.077951183930438,0,14,5,7,5,0,0,10,4,2,464,0,927,1391,4,7.237778191923443,571,0,0,2,7,4,1,4,0.0,2,3,868,0,90,0,0,0,0,4,12.38755635142507
939,70,3,10.089552095608918,0,17,5,7,7,70,60,4,2,2,0,0,1032,1032,4,7.095893221097532,1196,0,0,1,10,4,3,4,70.0,1,1,349,56,0,318,0,0,0,3,12.406561506279576
940,90,3,9.444621667700849,0,9,3,6,5,30,30,7,2,4,936,396,396,1728,2,7.454719949364001,0,0,0,1,8,4,1,4,30.0,1,2,574,40,0,0,0,0,0,3,11.924372644755941
941,60,3,9.077380244719953,2,13,5,7,5,10,10,10,4,1,772,0,220,992,4,6.92951677076365,1038,0,1,2,8,4,3,5,10.0,2,2,390,0,0,0,168,0,0,3,12.273731294003989
942,90,3,8.95040315983296,0,5,3,4,3,30,30,4,4,4,1440,0,0,1440,2,7.272398392570047,0,0,2,1,8,4,1,0,27.0,0,0,0,321,0,0,0,0,0,0,11.918390573078392
943,90,3,10.126631103850338,0,9,3,5,4,40,40,6,2,3,0,0,1632,1632,2,7.397561535524052,0,0,0,1,8,4,1,4,40.0,1,2,576,0,0,0,0,0,0,3,11.870599909242044
944,20,3,9.573245865665552,4,19,4,6,6,51,51,6,2,1,111,354,354,819,3,7.203405521083095,0,0,0,2,7,4,4,3,51.0,2,2,525,0,118,0,0,233,0,0,11.831379196088763
945,50,1,9.084777149000837,1,4,1,5,6,119,13,10,1,1,1088,0,0,1088,2,7.080026499922591,561,120,0,1,7,4,1,2,46.0,1,2,456,48,0,244,0,0,0,3,11.73526869611367
946,80,3,9.007367027451355,0,8,4,5,6,47,47,6,2,3,748,294,102,1144,2,7.042286171939743,0,0,1,1,6,4,3,4,47.0,2,1,796,86,0,0,0,0,0,3,11.870599909242044
947,20,3,9.584383610076006,0,19,3,8,5,5,4,10,4,3,1300,0,316,1616,4,7.395721608602045,0,0,1,2,9,4,4,4,5.0,3,3,808,0,252,0,0,0,0,3,
948,60,3,9.547241088215463,0,14,5,7,5,4,4,10,4,0,0,0,936,936,4,6.841615476477592,840,0,0,2,7,4,3,4,4.0,2,2,474,144,96,0,0,0,0,3,
949,20,3,9.144200569471638,0,12,3,6,7,38,4,7,2,1,982,0,179,1161,2,7.2305631534092925,0,0,1,2,5,4,3,4,38.0,2,2,676,0,0,0,0,0,0,3,12.193493863323313
950,20,3,8.881836305004146,0,8,3,5,8,57,5,10,2,1,398,149,317,864,3,6.761572768804055,0,0,1,2,5,4,1,2,27.0,2,2,720,194,0,0,0,0,0,3,
951,20,2,8.961879012677683,1,10,3,5,5,41,41,10,2,1,641,0,187,828,3,6.872128101338986,0,0,1,1,6,4,1,2,27.0,1,1,300,421,0,0,0,0,0,0,
952,85,3,8.881836305004146,0,14,0,5,8,37,6,3,2,3,660,0,108,768,3,6.643789733147672,0,0,0,1,5,4,1,2,35.0,3,1,396,192,0,0,0,0,0,3,11.804848531679264
953,60,3,9.312445594913337,0,9,5,5,4,39,39,6,2,3,562,193,29,784,4,7.0630481633881725,800,0,0,1,7,1,0,4,39.0,2,2,530,305,189,0,0,0,0,3,12.05524975579559
954,90,3,9.148464968258095,4,5,0,6,5,31,31,3,2,4,945,0,0,945,2,6.887552571664617,0,0,0,1,4,4,1,0,26.0,0,0,0,0,0,0,0,0,0,1,11.755871643580617
955,90,2,8.872907674259846,0,16,5,6,6,61,57,4,2,1,484,0,495,979,2,6.88653164253051,979,0,0,1,8,4,1,4,61.0,1,2,492,0,0,0,0,0,0,3,11.884489021402711
956,160,1,7.170119543449628,0,11,5,6,6,29,29,4,2,1,285,0,276,561,2,6.329720905522696,668,0,0,1,5,4,3,4,29.0,3,2,462,150,0,0,0,0,0,3,11.728036844587175
957,20,3,8.911934336161426,0,6,3,5,5,45,45,4,2,1,417,0,640,1057,2,6.963189985870238,0,0,0,1,6,4,1,2,30.0,3,2,576,0,0,0,0,0,0,3,11.790557201568507
958,20,3,9.041921720351219,0,14,3,7,5,4,4,10,4,2,699,0,638,1337,4,7.198183577101943,0,0,1,2,6,4,1,4,4.0,2,2,531,0,39,0,0,0,0,3,12.128111104060462
959,160,4,7.85243908535751,2,18,5,7,5,11,11,4,4,1,604,0,92,696,4,6.54534966033442,720,0,1,2,6,4,1,2,11.0,1,2,484,0,44,0,0,0,0,3,11.951180395901384
960,20,3,8.88280805492444,0,3,3,5,7,52,2,2,2,4,696,0,162,858,3,6.754604099487962,0,0,1,1,4,4,1,0,30.0,0,0,0,117,0,0,0,0,0,3,11.665646551987892
961,60,3,9.41140190014419,1,12,5,6,7,31,13,6,2,1,896,0,434,1330,2,7.340835554123275,1330,0,1,1,11,4,3,4,31.0,3,2,619,550,282,0,0,0,0,3,12.513557345278134
962,160,3,7.744136627627991,1,11,5,6,6,31,31,7,2,1,556,0,248,804,2,6.6895992691789665,744,0,1,2,7,4,3,2,31.0,1,2,440,48,0,0,0,0,0,3,
963,20,3,9.386224586806131,1,14,3,9,5,2,2,10,4,1,0,0,1800,1800,4,7.495541943884256,0,0,0,3,7,4,1,4,2.0,3,2,702,288,136,0,0,0,0,3,12.384218830913648
964,60,3,9.333972932421458,1,19,5,7,5,8,7,10,4,1,624,0,193,817,4,6.714170529909472,1070,0,1,2,8,4,4,5,8.0,3,2,510,0,40,0,0,0,0,3,12.277928082630602
965,60,3,9.233763886919771,0,13,5,6,5,2,0,10,4,1,0,0,783,783,4,6.663132695990803,701,0,0,2,8,4,4,4,2.0,3,2,393,0,72,0,0,0,0,4,
966,50,3,9.169518377455928,0,16,1,5,7,69,59,4,1,1,428,0,300,728,4,6.883462586413092,332,0,1,1,7,1,3,2,69.0,1,1,256,0,70,0,0,0,0,3,11.982929094215963
967,20,3,8.907883013942248,0,8,3,5,7,53,53,2,2,1,902,0,196,1098,2,7.001245622069476,0,0,1,1,6,4,1,4,53.0,1,1,260,0,0,0,0,0,0,3,11.813030057420567
968,50,1,8.686935966003333,0,4,1,3,6,99,59,10,1,1,0,0,600,600,1,6.396929655216146,368,0,0,1,6,4,1,0,29.0,0,0,0,0,0,0,0,0,0,0,
969,190,3,9.247828816387175,0,8,4,6,5,48,48,6,2,4,513,0,75,588,2,6.9985096422506015,0,0,1,1,6,4,1,4,48.0,2,1,264,0,0,0,0,0,0,3,11.84939770159144
970,50,3,9.287301413112312,0,8,1,4,4,57,56,0,2,1,0,0,720,720,2,6.579251212010101,472,0,0,1,6,4,1,0,26.0,0,0,0,0,0,0,0,0,0,0,11.813030057420567
971,160,3,7.7266536648476425,0,21,5,7,5,6,5,10,4,1,567,0,197,764,4,6.638567789166521,862,0,0,2,6,4,1,5,6.0,2,2,474,0,27,0,0,0,0,3,
972,120,3,8.973604867142505,0,10,3,6,5,31,31,7,2,1,0,0,918,918,2,6.822197390620491,0,0,0,1,5,4,3,4,31.0,1,1,264,28,0,0,0,0,0,3,11.507912923146684
973,20,4,9.362116806941977,1,18,3,7,5,1,0,9,4,1,0,0,1428,1428,4,7.2640301428995295,0,0,0,2,6,4,1,4,1.0,3,2,480,0,120,0,0,0,0,4,12.111761966058932
974,70,3,9.342595951096653,1,3,5,7,8,99,16,6,1,1,0,0,728,728,2,7.035268599281097,883,0,0,2,8,4,1,2,12.0,1,2,532,509,135,0,0,0,0,3,12.028738630247258
975,160,4,7.8826922062890254,2,18,5,7,5,6,6,4,4,1,641,0,32,673,4,6.511745329644728,709,0,1,2,6,4,1,2,6.0,1,2,490,153,50,0,0,0,0,3,12.013700752882718
976,30,3,8.68270762989381,0,3,3,4,7,83,48,2,4,1,0,0,440,440,2,6.767343125265392,0,0,0,0,4,4,1,0,26.0,0,0,0,0,0,0,0,0,0,3,
977,120,4,8.360305435879093,0,18,3,7,5,1,0,10,4,1,1106,0,135,1241,4,7.123672785204607,0,0,1,2,4,4,1,4,0.0,3,2,569,0,116,0,0,0,0,4,12.205572520488492
978,20,3,9.153770020487789,0,5,3,4,5,53,53,4,2,1,552,0,342,894,4,6.795705775173514,0,0,0,1,5,4,1,2,8.0,1,2,400,0,0,0,0,0,0,0,11.608235644774552
979,20,3,9.084323531392696,1,6,3,5,6,46,46,10,4,1,651,0,470,1121,2,7.02197642307216,0,0,1,1,5,4,1,2,46.0,1,2,480,0,80,0,0,0,0,3,
